Time;Channel 1;Channel 2
383,5;1,838411124;-5,356206223
383,6;2,176597288;-5,147391435
383,7;2,521202831;-4,927240058
383,8;2,871581091;-4,696286412
383,9;3,22707756;-4,455082187
384;3,587031281;-4,204195174
384,1;3,950776288;-3,944207932
384,2;4,317643063;-3,675716399
384,3;4,686960038;-3,399328445
384,4;5,058055116;-3,115662363
384,5;5,430257215;-2,825345322
384,6;5,802897835;-2,529011765
384,7;6,175312648;-2,227301771
384,8;6,546843083;-1,920859381
384,9;6,916837934;-1,6103309
385;7,284654952;-1,296363173
385,1;7,649662445;-0,979601854
385,2;8,011240851;-0,660689659
385,3;8,368784308;-0,340264628
385,4;8,721702188;-0,018958392
385,5;9,069420611;0,302605548
385,6;9,411383914;0,623813515
385,7;9,747056082;0,944063317
385,8;10,07592213;1,262765879
385,9;10,39748941;1,579346811
386;10,7112889;1,893247937
386,1;11,01687637;2,203928753
386,2;11,31383349;2,510867817
386,3;11,60176889;2,813564065
386,4;11,8803191;3,111538049
386,5;12,1491494;3,404333077
386,6;12,40795461;3,691516273
386,7;12,65645976;3,972679532
386,8;12,89442063;4,247440371
386,9;13,12162423;4,515442675
387;13,33788917;4,776357337
387,1;13,54306587;5,029882776
387,2;13,73703672;5,275745345
387,3;13,91971607;5,513699622
387,4;14,09105014;5,743528581
387,5;14,2510168;5,965043644
387,6;14,39962525;6,178084616
387,7;14,53691554;6,382519497
387,8;14,66295803;6,578244184
387,9;14,7778527;6,76518205
388;14,88172837;6,943283422
388,1;14,97474178;7,112524942
388,2;15,05707661;7,272908829
388,3;15,12894238;7,424462047
388,4;15,19057326;7,567235378
388,5;15,24222678;7,701302403
388,6;15,28418249;7,826758416
388,7;15,31674053;7,943719255
388,8;15,34022008;8,05232007
388,9;15,35495786;8,152714041
389;15,36130649;8,24507104
389,1;15,35963284;8,32957626
389,2;15,35031631;8,406428807
389,3;15,33374718;8,475840282
389,4;15,31032485;8,538033336
389,5;15,28045608;8,593240228
389,6;15,24455327;8,641701391
389,7;15,20303275;8,683664
389,8;15,15631304;8,719380566
389,9;15,10481319;8,749107561
390;15,04895108;8,773104072
390,1;14,98914187;8,791630498
390,2;14,92579636;8,804947303
390,3;14,85931954;8,813313809
390,4;14,79010908;8,816987056
390,5;14,71855396;8,816220722
390,6;14,64503312;8,811264108
390,7;14,56991423;8,802361193
390,8;14,49355248;8,789749759
390,9;14,41628948;8,773660596
391;14,33845224;8,754316778
391,1;14,26035224;8,731933014
391,2;14,18228459;8,706715085
391,3;14,10452722;8,678859342
391,4;14,02734025;8,648552298
391,5;13,9509654;8,615970275
391,6;13,87562545;8,581279142
391,7;13,8015239;8,54463411
391,8;13,72884459;8,506179607
391,9;13,6577515;8,466049215
392;13,58838864;8,424365671
392,1;13,52087994;8,381240936
392,2;13,45532934;8,336776309
392,3;13,39182089;8,291062614
392,4;13,33041894;8,244180414
392,5;13,27116845;8,196200296
392,6;13,21409529;8,147183175
392,7;13,15920673;8,097180659
392,8;13,1064919;8,046235428
392,9;13,05592238;7,994381659
393;13,0074528;7,941645466
393,1;12,96102151;7,888045364
393,2;12,91655138;7,833592745
393,3;12,87395047;7,77829237
393,4;12,83311296;7,722142863
393,5;12,79391991;7,665137205
393,6;12,7562402;7,607263236
393,7;12,71993142;7,548504143
393,8;12,68484084;7,488838944
393,9;12,6508063;7,428242964
394;12,61765723;7,366688295
394,1;12,58521563;7,304144237
394,2;12,553297;7,240577728
394,3;12,52171135;7,175953748
394,4;12,49026418;7,110235704
394,5;12,45875741;7,043385793
394,6;12,42699039;6,975365346
394,7;12,39476079;6,906135146
394,8;12,36186555;6,83565573
394,9;12,32810179;6,763887662
395;12,29326768;6,690791794
395,1;12,25716332;6,616329503
395,2;12,21959153;6,540462907
395,3;12,18035872;6,463155069
395,4;12,13927558;6,38437018
395,5;12,09615792;6,304073731
395,6;12,05082727;6,222232671
395,7;12,00311165;6,138815554
395,8;11,95284615;6,053792671
395,9;11,89987353;5,967136185
396;11,84404481;5,878820244
396,1;11,78521975;5,788821094
396,2;11,72326733;5,697117191
396,3;11,6580662;5,603689298
396,4;11,58950507;5,508520596
396,5;11,51748302;5,411596775
396,6;11,44190984;5,31290614
396,7;11,36270629;5,212439713
396,8;11,2798043;5,11019133
396,9;11,19314715;5,006157746
397;11,10268961;4,900338739
397,1;11,00839804;4,792737215
397,2;10,91025042;4,683359315
397,3;10,80823638;4,572214522
397,4;10,70235716;4,459315773
397,5;10,59262557;4,344679564
397,6;10,47906585;4,228326063
397,7;10,36171357;4,110279211
397,8;10,24061545;3,990566826
397,9;10,11582912;3,869220702
398;9,987422959;3,746276694
398,1;9,855475736;3,621774809
398,2;9,72007638;3,495759271
398,3;9,581323629;3,368278591
398,4;9,439325685;3,239385615
398,5;9,294199834;3,109137555
398,6;9,146072047;2,977596011
398,7;8,995076549;2,844826968
398,8;8,841355375;2,71090077
398,9;8,685057895;2,575892081
399;8,526340324;2,439879811
399,1;8,365365216;2,302947027
399,2;8,202300936;2,165180834
399,3;8,03732112;2,026672231
399,4;7,870604124;1,88751594
399,5;7,70233245;1,747810211
399,6;7,532692171;1,607656592
399,7;7,361872337;1,467159676
399,8;7,190064376;1,32642682
399,9;7,017461488;1,185567837
400;6,844258027;1,044694658
400,1;6,670648883;0,903920979
400,2;6,496828863;0,763361873
400,3;6,322992067;0,623133387
400,4;6,149331262;0,48335212
400,5;5,976037261;0,344134775
400,6;5,803298304;0,205597704
400,7;5,631299447;0,067856437
400,8;5,460221954;-0,068974802
400,9;5,290242706;-0,20478358
401;5,121533619;-0,339459745
401,1;4,954261082;-0,472895914
401,2;4,78858541;-0,604987961
401,3;4,624660317;-0,735635485
401,4;4,462632417;-0,864742287
401,5;4,302640739;-0,992216808
401,6;4,144816277;-1,11797257
401,7;3,98928157;-1,241928578
401,8;3,83615031;-1,364009704
401,9;3,68552699;-1,484147034
402;3,537506586;-1,602278188
402,1;3,392174284;-1,718347587
402,2;3,249605246;-1,8323067
402,3;3,109864418;-1,944114226
402,4;2,973006382;-2,053736244
402,5;2,839075254;-2,161146311
402,6;2,708104625;-2,266325512
402,7;2,580117545;-2,369262458
402,8;2,455126552;-2,46995323
402,9;2,333133753;-2,568401283
403;2,21413094;-2,664617285
403,1;2,098099749;-2,758618911
403,2;1,985011865;-2,850430594
403,3;1,874829263;-2,94008322
403,4;1,767504484;-3,027613784
403,5;1,662980945;-3,113065002
403,6;1,561193289;-3,196484884
403,7;1,462067759;-3,277926267
403,8;1,365522605;-3,35744632
403,9;1,27146852;-3,435106014
404;1,179809102;-3,510969561
404,1;1,090441338;-3,585103844
404,2;1,003256108;-3,657577812
404,3;0,918138708;-3,728461876
404,4;0,834969389;-3,797827289
404,5;0,753623914;-3,865745517
404,6;0,673974116;-3,93228762
404,7;0,595888481;-3,997523627
404,8;0,519232731;-4,061521921
404,9;0,443870411;-4,124348642
405;0,36966349;-4,186067095
405,1;0,296472954;-4,24673719
405,2;0,224159399;-4,306414905
405,3;0,152583626;-4,365151771
405,4;0,081607219;-4,422994406
405,5;0,011093121;-4,479984072
405,6;-0,059093803;-4,536156281
405,7;-0,129086223;-4,591540451
405,8;-0,199013816;-4,646159595
405,9;-0,269002759;-4,700030082
406;-0,339175248;-4,753161439
406,1;-0,409649047;-4,805556213
406,2;-0,480537062;-4,857209901
406,3;-0,551946953;-4,908110928
406,4;-0,623980777;-4,9582407
406,5;-0,696734664;-5,007573708
406,6;-0,770298538;-5,056077704
406,7;-0,844755867;-5,103713933
406,8;-0,920183459;-5,150437427
406,9;-0,996651301;-5,196197364
407;-1,074222429;-5,24093748
407,1;-1,152952846;-5,28459654
407,2;-1,232891479;-5,327108856
407,3;-1,314080167;-5,36840486
407,4;-1,396553693;-5,408411718
407,5;-1,480339845;-5,447053979
407,6;-1,56545951;-5,484254267
407,7;-1,651926802;-5,519933996
407,8;-1,739749216;-5,554014113
407,9;-1,828927808;-5,58641586
408;-1,919457395;-5,617061544
408,1;-2,011326787;-5,645875318
408,2;-2,104519019;-5,672783965
408,3;-2,199011611;-5,697717668
408,4;-2,294776831;-5,720610775
408,5;-2,391781968;-5,741402544
408,6;-2,489989612;-5,760037865
408,7;-2,589357931;-5,776467951
408,8;-2,689840956;-5,790651
408,9;-2,791388849;-5,802552805
409;-2,89394817;-5,812147331
409,1;-2,997462135;-5,819417233
409,2;-3,101870851;-5,82435432
409,3;-3,20711154;-5,826959959
409,4;-3,313118746;-5,827245419
409,5;-3,419824516;-5,825232148
409,6;-3,527158561;-5,820951977
409,7;-3,6350484;-5,814447264
409,8;-3,743419464;-5,805770953
409,9;-3,852195195;-5,794986575
410;-3,961297102;-5,782168161
410,1;-4,070644798;-5,76740009
410,2;-4,18015601;-5,750776861
410,3;-4,289746565;-5,732402792
410,4;-4,399330356;-5,712391654
410,5;-4,508819279;-5,690866231
410,6;-4,618123157;-5,667957825
410,7;-4,72714965;-5,643805688
410,8;-4,835804145;-5,618556412
410,9;-4,943989642;-5,592363253
411;-5,051606624;-5,565385419
411,1;-5,158552933;-5,537787304
411,2;-5,264723641;-5,509737702
411,3;-5,37001093;-5,481408975
411,4;-5,47430398;-5,452976212
411,5;-5,577488876;-5,424616363
411,6;-5,679448524;-5,396507369
411,7;-5,780062605;-5,368827285
411,8;-5,879207538;-5,34175341
411,9;-5,976756489;-5,315461422
412;-6,072579398;-5,290124539
412,1;-6,166543058;-5,265912689
412,2;-6,258511218;-5,242991723
412,3;-6,348344743;-5,221522653
412,4;-6,435901809;-5,201660939
412,5;-6,521038145;-5,183555811
412,6;-6,603607329;-5,167349654
412,7;-6,683461119;-5,153177436
412,8;-6,76044984;-5,141166195
412,9;-6,83442281;-5,131434587
413;-6,905228817;-5,124092498
413,1;-6,972716633;-5,119240713
413,2;-7,036735573;-5,116970656
413,3;-7,097136098;-5,117364193
413,4;-7,153770445;-5,120493503
413,5;-7,206493298;-5,12642101
413,6;-7,255162484;-5,135199385
413,7;-7,299639698;-5,146871601
413,8;-7,339791247;-5,161471064
413,9;-7,375488812;-5,179021782
414;-7,406610223;-5,199538609
414,1;-7,433040242;-5,223027532
414,2;-7,454671349;-5,249486004
414,3;-7,471404528;-5,278903332
414,4;-7,483150041;-5,3112611
414,5;-7,489828195;-5,346533628
414,6;-7,491370081;-5,38468846
414,7;-7,487718295;-5,425686889
414,8;-7,478827631;-5,469484491
414,9;-7,464665735;-5,516031684
415;-7,445213725;-5,565274301
415,1;-7,420466763;-5,617154164
415,2;-7,390434587;-5,671609668
415,3;-7,355141983;-5,728576359
415,4;-7,314629205;-5,787987507
415,5;-7,268952333;-5,849774666
415,6;-7,218183568;-5,913868221
415,7;-7,162411462;-5,980197912
415,8;-7,101741074;-6,048693341
415,9;-7,036294068;-6,119284444
416;-6,966208733;-6,191901945
416,1;-6,891639934;-6,266477778
416,2;-6,812758998;-6,34294547
416,3;-6,729753523;-6,421240496
416,4;-6,642827126;-6,501300601
416,5;-6,552199117;-6,583066078
416,6;-6,458104108;-6,666480018
416,7;-6,360791564;-6,751488514
416,8;-6,260525285;-6,838040844
416,9;-6,157582843;-6,926089602
417;-6,052254949;-7,015590807
417,1;-5,944844788;-7,106503977
417,2;-5,835667291;-7,198792169
417,3;-5,72504837;-7,292421987
417,4;-5,613324113;-7,38736357
417,5;-5,500839937;-7,483590541
417,6;-5,38794971;-7,581079941
417,7;-5,275014847;-7,679812133
417,8;-5,162403373;-7,77977069
417,9;-5,050488977;-7,880942264
418;-4,939650034;-7,983316435
418,1;-4,830268626;-8,086885553
418,2;-4,722729542;-8,191644558
418,3;-4,617419275;-8,297590791
418,4;-4,514725008;-8,4047238
418,5;-4,415033599;-8,513045123
418,6;-4,318730561;-8,622558074
418,7;-4,226199048;-8,733267516
418,8;-4,137818838;-8,845179625
418,9;-4,053965331;-8,95830165
419;-3,97500854;-9,072641669
419,1;-3,901312109;-9,188208329
419,2;-3,833232326;-9,305010594
419,3;-3,771117152;-9,423057475
419,4;-3,715305269;-9,542357757
419,5;-3,666125138;-9,662919725
419,6;-3,623894071;-9,784750878
419,7;-3,588917326;-9,907857643
419,8;-3,561487226;-10,03224508
419,9;-3,541882288;-10,1579166
420;-3,530366387;-10,28487363
420,1;-3,527187939;-10,41311534
420,2;-3,532579112;-10,54263832
420,3;-3,546755061;-10,67343629
420,4;-3,569913202;-10,80549973
420,5;-3,602232508;-10,93881562
420,6;-3,643872848;-11,07336711
420,7;-3,694974357;-11,20913319
420,8;-3,755656841;-11,34608836
420,9;-3,826019225;-11,48420237
421;-3,906139041;-11,62343982
421,1;-3,996071948;-11,76375993
421,2;-4,095851306;-11,90511618
421,3;-4,20548779;-12,04745601
421,4;-4,324969049;-12,19072057
421,5;-4,454259414;-12,33484434
421,6;-4,59329966;-12,47975492
421,7;-4,742006816;-12,62537273
421,8;-4,900274025;-12,77161076
421,9;-5,067970461;-12,91837429
422;-5,244941302;-13,06556069
422,1;-5,431007761;-13,21305917
422,2;-5,625967171;-13,36075059
422,3;-5,829593135;-13,50850731
422,4;-6,041635737;-13,65619294
422,5;-6,261821811;-13,80366231
422,6;-6,489855277;-13,95076128
422,7;-6,725417537;-14,09732667
422,8;-6,968167931;-14,24318621
422,9;-7,21774426;-14,38815851
423;-7,473763366;-14,53205305
423,1;-7,735821782;-14,67467019
423,2;-8,003496439;-14,81580126
423,3;-8,276345436;-14,95522868
423,4;-8,553908872;-15,09272603
423,5;-8,835709735;-15,2280583
423,6;-9,121254848;-15,36098204
423,7;-9,410035872;-15,49124562
423,8;-9,701530354;-15,61858955
423,9;-9,995202835;-15,74274675
424;-10,290506;-15,86344294
424,1;-10,58688186;-15,98039703
424,2;-10,88376301;-16,09332157
424,3;-11,18057392;-16,2019232
424,4;-11,47673221;-16,30590317
424,5;-11,77165003;-16,40495793
424,6;-12,06473546;-16,49877962
424,7;-12,35539388;-16,58705678
424,8;-12,64302942;-16,66947496
424,9;-12,92704642;-16,7457174
425;-13,20685089;-16,81546573
425,1;-13,48185201;-16,87840075
425,2;-13,7514636;-16,93420317
425,3;-14,01510562;-16,98255442
425,4;-14,27220569;-17,02313745
425,5;-14,52220058;-17,05563759
425,6;-14,7645377;-17,07974341
425,7;-14,99867655;-17,09514755
425,8;-15,22409023;-17,10154769
425,9;-15,44026681;-17,09864736
426;-15,64671084;-17,08615691
426,1;-15,84294464;-17,06379444
426,2;-16,02850972;-17,03128663
426,3;-16,20296807;-16,98836976
426,4;-16,36590341;-16,93479058
426,5;-16,51692245;-16,87030719
426,6;-16,65565602;-16,79468999
426,7;-16,7817602;-16,70772252
426,8;-16,89491732;-16,60920232
426,9;-16,99483698;-16,49894179
427;-17,0812569;-16,37676897
427,1;-17,15394375;-16,24252833
427,2;-17,21269391;-16,09608153
427,3;-17,25733405;-15,93730808
427,4;-17,28772178;-15,76610604
427,5;-17,30374601;-15,58239261
427,6;-17,30532739;-15,38610473
427,7;-17,29241852;-15,17719952
427,8;-17,26500415;-14,95565481
427,9;-17,22310122;-14,7214695
428;-17,16675882;-14,4746639
428,1;-17,09605803;-14,21528001
428,2;-17,01111171;-13,94338176
428,3;-16,91206411;-13,65905515
428,4;-16,79909044;-13,36240835
428,5;-16,67239628;-13,05357172
428,6;-16,53221697;-12,7326978
428,7;-16,37881687;-12,39996124
428,8;-16,21248847;-12,0555586
428,9;-16,03355154;-11,69970821
429;-15,84235209;-11,33264986
429,1;-15,63926128;-10,9546445
429,2;-15,42467429;-10,56597387
429,3;-15,19900908;-10,16694005
429,4;-14,96270508;-9,757865004
429,5;-14,71622181;-9,339089995
429,6;-14,46003751;-8,910975039
429,7;-14,19464765;-8,473898242
429,8;-13,92056338;-8,028255118
429,9;-13,63831001;-7,574457856
430;-13,34842541;-7,11293454
430,1;-13,05145837;-6,644128336
430,2;-12,74796698;-6,168496625
430,3;-12,43851693;-5,686510109
430,4;-12,12367988;-5,19865187
430,5;-11,80403171;-4,7054164
430,6;-11,48015088;-4,207308596
430,7;-11,15261672;-3,704842725
430,8;-10,82200776;-3,198541362
430,9;-10,4889001;-2,688934305
431;-10,15386574;-2,17655747
431,1;-9,817471025;-1,661951766
431,2;-9,480275067;-1,145661954
431,3;-9,142828221;-0,628235502
431,4;-8,805670626;-0,11022142
431,5;-8,46933079;0,407830897
431,6;-8,134324238;0,925372832
431,7;-7,801152221;1,441857701
431,8;-7,470300509;1,956741906
431,9;-7,142238244;2,469486066
432;-6,817416885;2,979556144
432,1;-6,496269226;3,48642454
432,2;-6,179208506;3,989571177
432,3;-5,866627603;4,48848455
432,4;-5,558898321;4,982662744
432,5;-5,25637077;5,471614425
432,6;-4,959372838;5,954859789
432,7;-4,668209764;6,431931466
432,8;-4,383163793;6,902375389
432,9;-4,104493942;7,365751615
433;-3,832435841;7,821635096
433,1;-3,567201681;8,2696164
433,2;-3,308980233;8,70930239
433,3;-3,057936973;9,140316837
433,4;-2,814214277;9,56230099
433,5;-2,577931703;9,974914084
433,6;-2,349186359;10,37783379
433,7;-2,128053329;10,77075661
433,8;-1,914586191;11,15339823
433,9;-1,708817583;11,52549378
434;-1,510759841;11,88679806
434,1;-1,320405692;12,23708571
434,2;-1,137728998;12,57615135
434,3;-0,96268555;12,90380958
434,4;-0,795213903;13,21989501
434,5;-0,635236258;13,52426219
434,6;-0,482659361;13,81678553
434,7;-0,337375446;14,0973591
434,8;-0,19926319;14,36589643
434,9;-0,068188684;14,62233028
435;0,055993583;14,8666123
435,1;0,173439735;15,09871274
435,2;0,284315521;15,31862
435,3;0,388795326;15,52634026
435,4;0,487061193;15,72189702
435,5;0,579301854;15,90533058
435,6;0,665711775;16,07669755
435,7;0,746490219;16,23607026
435,8;0,821840335;16,38353624
435,9;0,891968272;16,51919758
436;0,957082317;16,64317032
436,1;1,017392074;16,75558385
436,2;1,073107669;16,85658021
436,3;1,124438989;16,94631345
436,4;1,171594959;17,02494898
436,5;1,214782853;17,09266286
436,6;1,25420764;17,14964113
436,7;1,290071364;17,19607909
436,8;1,322572567;17,23218063
436,9;1,351905736;17,25815754
437;1,3782608;17,27422879
437,1;1,401822647;17,28061981
437,2;1,422770682;17,27756188
437,3;1,44127841;17,26529134
437,4;1,457513054;17,24404896
437,5;1,471635193;17,21407927
437,6;1,483798434;17,17562984
437,7;1,494149105;17,12895063
437,8;1,50282598;17,07429336
437,9;1,509960018;17,01191084
438;1,515674134;16,94205635
438,1;1,520082989;16,86498301
438,2;1,523292797;16,78094319
438,3;1,525401156;16,69018789
438,4;1,526496896;16,59296622
438,5;1,52665994;16,48952478
438,6;1,525961195;16,3801072
438,7;1,52446245;16,26495355
438,8;1,522216307;16,14429989
438,9;1,519266123;16,01837782
439;1,515645981;15,88741401
439,1;1,511380681;15,75162979
439,2;1,506485755;15,6112408
439,3;1,500967507;15,46645661
439,4;1,49482307;15,31748042
439,5;1,488040504;15,16450876
439,6;1,480598903;15,00773125
439,7;1,472468548;14,84733037
439,8;1,463611077;14,6834813
439,9;1,45397969;14,51635176
440;1,443519391;14,34610191
440,1;1,432167255;14,17288427
440,2;1,419852727;13,99684372
440,3;1,40649796;13,81811748
440,4;1,392018182;13,63683514
440,5;1,376322102;13,4531188
440,6;1,359312345;13,26708313
440,7;1,34088593;13,07883556
440,8;1,320934776;12,88847647
440,9;1,299346251;12,69609941
441;1,276003746;12,50179137
441,1;1,250787289;12,30563309
441,2;1,223574183;12,10769935
441,3;1,194239684;11,90805938
441,4;1,162657698;11,70677719
441,5;1,128701518;11,50391204
441,6;1,092244578;11,29951885
441,7;1,053161235;11,09364867
441,8;1,011327581;10,88634916
441,9;0,966622259;10,6776651
442;0,918927311;10,46763895
442,1;0,868129032;10,25631134
442,2;0,814118833;10,04372164
442,3;0,756794124;9,82990855
442,4;0,696059187;9,614910656
442,5;0,63182606;9,398767022
442,6;0,564015423;9,181517787
442,7;0,49255747;8,963204762
442,8;0,417392775;8,74387203
442,9;0,338473144;8,52356655
443;0,255762448;8,302338751
443,1;0,169237431;8,080243129
443,2;0,078888489;7,85733883
443,3;-0,015279581;7,633690225
443,4;-0,113246875;7,409367471
443,5;-0,214977715;7,184447056
443,6;-0,32042004;6,95901232
443,7;-0,429504846;6,733153955
443,8;-0,542145691;6,506970472
443,9;-0,658238274;6,280568638
444;-0,777660073;6,054063878
444,1;-0,900270075;5,827580634
444,2;-1,02590858;5,601252684
444,3;-1,154397088;5,375223416
444,4;-1,285538284;5,149646052
444,5;-1,419116101;4,92468382
444,6;-1,55489589;4,700510074
444,7;-1,692624683;4,477308355
444,8;-1,83203155;4,255272395
444,9;-1,972828066;4,034606053
445;-2,114708866;3,815523203
445,1;-2,257352303;3,598247545
445,2;-2,400421204;3,383012361
445,3;-2,543563711;3,170060209
445,4;-2,68641422;2,959642555
445,5;-2,828594402;2,752019342
445,6;-2,969714306;2,547458503
445,7;-3,109373546;2,346235409
445,8;-3,247162557;2,148632267
445,9;-3,382663924;1,95493746
446;-3,51545377;1,765444829
446,1;-3,645103204;1,580452916
446,2;-3,771179817;1,40026415
446,3;-3,893249217;1,225183996
446,4;-4,010876604;1,055520062
446,5;-4,123628372;0,891581168
446,6;-4,231073729;0,733676388
446,7;-4,332786335;0,582114052
446,8;-4,428345944;0,437200728
446,9;-4,517340043;0,299240189
447;-4,599365484;0,168532347
447,1;-4,674030099;0,04537219
447,2;-4,740954278;-0,069951299
447,3;-4,799772526;-0,177156215
447,4;-4,850134962;-0,275968813
447,5;-4,891708783;-0,366124576
447,6;-4,924179657;-0,44736927
447,7;-4,947253058;-0,519459992
447,8;-4,960655537;-0,582166186
447,9;-4,964135906;-0,635270648
